,kubanloc,god,Kat.No,Name,Data.poseva,data.vskhodov,Data.tsveteniya,Posev.vskhody,Vskhody.tsveteniye,Summa.temperatur.posev..vskhody,Summa.temperatur.vskhody.tsv,T·sr.p.v,T·sr.v.ts,Tposeva,T·sr5dneyposleposeva,T·sr1d0neyposleposeva,T·sr15dneyposleposeva,T·sr20dneyposleposeva,T·sr30dneyposleposeva,T·sr40dneyposleposeva,T·sr50dneyposleposeva,T·sr60dneyposleposeva,srOs5sut.do.poseva,srOs5sutposle.poseva,srOs10sutposleposeva,srOs5do5posle,srOs5do.10posle,sr.os15sut.posle.poseva,sr.os20sut.posle.poseva,sr.os30sut.posle.poseva,sr.os40sut.posle.poseva,sr.os50sut.posle.poseva,sr.os60sut.posle.poseva,Tvskhodov,T·sr30dneyposlevskhodov,T·sr40dneyposlevskhodov,T·sr50dneyposlevskhodov,T·sr60dneyposlevskhodov,sr.os30sut.posle.vskh,sr.os40sut.posle.vskh,sr.os50sut.posle.vskh,sr.os60sut.posle.vskh,Dlina_dnya_vskhody,Dlina_dnya_tsveteniye,Srednyaya.Dlina_dnya_v_ts,srednyaya_Dlina_dnya_10dney.posle.vskhodov,sr_Dlina_dnya_20dney.posle.vskhodov,sr_Dlina_dnya_30dney.posle.vskhodov,sr_Dlina_dnya_40dney.posle.vskhodov,sr_Dlina_dnya_50dney.posle.vskhodov
251,Pushkin,2012,10651,P·EP 2,02.07.2012,06.07.2012,15.08.2012,4,40,84.9666666666667,782.4,21.2416666666667,19.56,21.7333333333333,21.34,22.0433333333333,20.86,19.995,20.7033333333333,20.1333333333333,19.6386666666667,19.0822222222222,2.8,3.1,3.7,5.9,6.5,1.24,1.37,1.29333333333333,2.2325,2.318,3.35333333333333,21.7333333333333,20.52,19.56,19.1693333333333,18.5727777777778,1.76,2.18,3.116,3.68166666666667,0.7625,0.64125,0.710958333333333,0.757,0.741166666666667,0.726361111111111,0.710958333333333,0.694416666666667
252,Pushkin,2012,10651,P·EP 2,06.07.2012,11.07.2012,17.08.2012,5,37,113.966666666667,706.2,22.7933333333333,19.0864864864865,21.5,22.7933333333333,21.2,19.7888888888889,19.405,20.52,19.56,19.1693333333333,18.5727777777778,3.8,0.6,15.1,4.4,18.9,1.50666666666667,1.655,1.76,2.18,3.116,3.68166666666667,21.5,19.7844444444444,19.21,18.6173333333333,17.8744444444445,2.85333333333333,2.165,3.95,3.87166666666667,0.756666666666667,0.637083333333333,0.700484234234234,0.741666666666667,0.7281875,0.712152777777778,0.6955625,0.678241666666666
253,Pushkin,2012,10651,P·EP 2,09.07.2012,20.07.2012,28.08.2012,11,39,209.466666666667,732.633333333334,19.0424242424242,18.7854700854701,19.2333333333333,21.5466666666667,19.2366666666667,18.7822222222222,19.43,20.2855555555556,19.3433333333333,18.842,18.2377777777778,0,9.2,16.7,9.2,16.7,2,1.785,2.19,2.18,3.874,3.72333333333333,19.2333333333333,19.5177777777778,18.7633333333333,17.9573333333333,17.3266666666667,2.15333333333333,4.3875,4.046,3.68166666666667,0.72625,0.59625,0.667467948717949,0.718208333333334,0.700166666666667,0.683319444444445,0.6656875,0.647666666666667
254,Pushkin,2012,10659,P·EP 27,10.05.2012,20.05.2012,06.07.2012,10,47,146.633333333333,769.8,14.6633333333333,16.3787234042553,16.6,13.3333333333333,14.6633333333333,14.8044444444444,15.125,14.3466666666667,15.2333333333333,15.6386666666667,16.4094444444444,5,6.7,8,11.7,13,0.54,0.405,1.5,1.92,2.128,1.83666666666667,16.6,15.4233333333333,15.8825,16.7586666666667,17.1716666666667,2.29333333333333,2.46,2.044,1.98166666666667,0.720416666666667,0.7625,0.758484042553192,0.731416666666667,0.7453125,0.752902777777778,0.757166666666667,0.758658333333334
255,Pushkin,2012,10659,P·EP 27,14.05.2012,24.05.2012,08.07.2012,10,45,154.8,748.2,15.48,16.6266666666667,10.6,14.7,15.48,15.4155555555556,14.5966666666667,14.7133333333333,15.6691666666667,15.94,16.9683333333333,6.7,1.3,1.4,8,8.1,0.093333333333333,1.915,1.66666666666667,1.7525,2.07,1.735,10.6,15.7322222222222,16.055,17.266,17.3138888888889,2.29,2.5525,2.054,2.18666666666667,0.7275,0.760416666666667,0.761796296296296,0.744458333333333,0.754,0.75925,0.761604166666667,0.7614
256,Pushkin,2012,10659,P·EP 27,18.05.2012,29.05.2012,08.07.2012,11,40,170.333333333333,671.766666666667,15.4848484848485,16.7941666666667,14.6,16.52,15.0533333333333,14.5688888888889,14.1166666666667,15.2033333333333,15.8375,16.412,17.1133333333333,0.1,1.3,1.3,1.4,1.4,2.12666666666667,1.91,2.04333333333333,2.4375,2.068,1.98166666666667,14.6,15.9866666666667,16.7941666666667,17.46,17.6933333333333,3.27666666666667,2.5525,2.376,2.29666666666667,0.751666666666667,0.760416666666667,0.76525,0.757916666666667,0.762729166666667,0.765194444444444,0.76525,0.762408333333333
257,Pushkin,2012,10659,P·EP 27,21.05.2012,01.06.2012,12.07.2012,11,41,160.566666666667,728.1,14.5969696969697,17.7585365853659,12.3,14.5066666666667,14.7466666666667,13.9177777777778,14.2016666666667,15.5111111111111,15.8416666666667,16.88,17.18,1.3,0.1,18.2,1.4,19.5,2.46666666666667,1.85,2.29333333333333,2.46,2.044,2.08,12.3,16.2955555555556,17.665,17.7893333333333,18.4233333333333,2.25666666666667,1.8025,1.882,1.78666666666667,0.75625,0.755,0.765467479674797,0.7615,0.765270833333333,0.766666666666667,0.7656875,0.760883333333333
258,Pushkin,2012,10659,P·EP 27,25.05.2012,06.06.2012,13.07.2012,12,37,163.933333333333,688.766666666667,13.6611111111111,18.6153153153153,13.9,16.0866666666667,13.8133333333333,13.8888888888889,14.7,16.0133333333333,16.295,17.4046666666667,17.4038888888889,0.1,0,36.9,0.1,37,2.46,2.47,2.34666666666667,2.5525,2.226,2.20166666666667,13.9,17.6811111111111,18.5608333333333,18.3706666666667,19.1005555555555,2.17333333333333,2.0075,1.966,1.96666666666667,0.7625,0.75375,0.766103603603603,0.766166666666667,0.7681875,0.767763888888889,0.765072916666667,0.757125
259,Pushkin,2012,10659,P·EP 27,28.05.2012,10.06.2012,17.07.2012,13,37,179.166666666667,697.1,13.7820512820513,18.8405405405405,17.8333333333333,13.6,13.18,14.44,15.2783333333333,16.0988888888889,16.7516666666667,17.5253333333333,17.6527777777778,0,30.6,36.9,30.6,36.9,2.46,3,3.20666666666667,2.5525,2.352,2.28833333333333,17.8333333333333,18.6655555555555,18.6691666666667,19.0666666666667,19.3816666666667,2.17333333333333,2.195,2.018,2.52333333333333,0.765833333333333,0.73125,0.764324324324324,0.768583333333333,0.769166666666666,0.767347222222222,0.76171875,0.753016666666667
260,Pushkin,2012,10659,P·EP 27,01.06.2012,12.06.2012,18.07.2012,11,36,160.9,676.2,14.6272727272727,18.7833333333333,13.3666666666667,12.44,14.13,15.4511111111111,16.0333333333333,16.2955555555556,17.665,17.7893333333333,18.4233333333333,30.6,6.3,6.3,36.9,36.9,1.25333333333333,1.905,2.25666666666667,1.8025,1.882,1.78666666666667,13.3666666666667,18.9066666666667,18.6666666666667,19.3573333333333,19.2016666666667,2.19333333333333,2.2375,2.018,2.52333333333333,0.7675,0.729583333333333,0.763298611111111,0.769416666666667,0.769270833333333,0.76675,0.759677083333333,0.749975
261,Pushkin,2012,10659,P·EP 27,04.06.2012,12.06.2012,24.07.2012,8,42,124.5,781.6,15.5625,18.6095238095238,13.3666666666667,14.04,15.5866666666667,16.6088888888889,17.1133333333333,17.1222222222222,18.3025,18.122,18.8094444444444,36.9,0,12.5,36.9,49.4,2.12,1.675,2.17333333333333,1.86,1.904,1.88166666666667,13.3666666666667,18.9066666666667,18.6666666666667,19.3573333333333,19.2016666666667,2.19333333333333,2.2375,2.018,2.52333333333333,0.7675,0.719166666666667,0.757886904761905,0.769416666666667,0.769270833333333,0.76675,0.759677083333333,0.749975
262,Pushkin,2012,10659,P·EP 27,09.06.2012,18.06.2012,27.07.2012,9,39,161.766666666667,735.1,17.9740740740741,18.8487179487179,17.1666666666667,17.1333333333333,17.8933333333333,18.1377777777778,17.5766666666667,18.4722222222222,18.6633333333333,18.8553333333333,19.3788888888889,0,12.5,31.8,12.5,31.8,2.23333333333333,3.07,2.17333333333333,2.0475,2.018,2.18166666666667,17.1666666666667,18.9577777777778,18.9333333333333,19.62,19.0738888888889,1.68666666666667,1.74,1.734,2.01833333333333,0.77,0.71375,0.753087606837607,0.770125,0.767770833333333,0.762194444444445,0.752104166666667,0.739575
263,Pushkin,2012,10659,P·EP 27,11.06.2012,20.06.2012,31.07.2012,9,41,163.466666666667,800.633333333333,18.162962962963,19.5276422764228,15.9,18.0933333333333,17.9366666666667,17.86,17.3783333333333,18.8433333333333,18.7041666666667,19.282,19.3138888888889,0,12.5,31.8,12.5,31.8,3.13333333333333,3.07,2.19333333333333,2.195,2.018,2.52333333333333,15.9,18.8488888888889,19.3008333333333,19.632,19.1833333333333,1.86666666666667,1.7275,2.392,2.01,0.770416666666667,0.689166666666667,0.747713414634146,0.76975,0.766729166666667,0.759430555555556,0.749125,0.735725
264,Pushkin,2012,10659,P·EP 27,15.06.2012,23.06.2012,31.07.2012,8,38,148.1,745.766666666667,18.5125,19.6254385964912,19.0333333333333,18.6466666666667,18.06,17.4377777777778,18.0116666666667,19.1811111111111,18.6941666666667,19.5146666666667,19.0877777777778,12.5,19.3,34.5,31.8,47,3.26,2.635,2.21333333333333,2.135,2.008,2.33166666666667,19.0333333333333,18.8955555555556,19.6625,19.3273333333333,19.0966666666667,2.08333333333333,2.0175,2.412,2.43666666666667,0.770416666666667,0.689166666666667,0.745910087719298,0.768666666666667,0.764625,0.754833333333333,0.743020833333333,0.729616666666667
265,Pushkin,2012,10659,P·EP 27,29.06.2012,05.07.2012,15.08.2012,6,41,113.633333333333,803.266666666667,18.9388888888889,19.5918699186992,20.8666666666667,18.3866666666667,20.2633333333333,20.6911111111111,19.75,19.7077777777778,20.28,19.5273333333333,19.0788888888889,27.9,3.8,3.8,31.7,31.7,0.866666666666667,1.025,1.31666666666667,1.7375,1.82,3.29166666666667,20.8666666666667,20.5166666666667,19.6258333333333,19.2666666666667,18.6588888888889,1.59,2.18,2.724,3.65,0.763333333333333,0.64125,0.712235772357724,0.75825,0.743458333333333,0.729097222222222,0.713958333333333,0.697583333333333
266,Pushkin,2012,10659,P·EP 27,02.07.2012,07.07.2012,15.08.2012,5,39,106.7,760.666666666667,21.34,19.5042735042735,21.5,21.34,22.0433333333333,20.86,19.995,20.7033333333333,20.1333333333333,19.6386666666667,19.0822222222222,2.8,3.1,3.7,5.9,6.5,1.24,1.37,1.29333333333333,2.2325,2.318,3.35333333333333,21.5,20.4622222222222,19.4891666666667,19.082,18.4944444444444,1.76,2.18,3.25,3.69833333333333,0.76125,0.64125,0.709636752136752,0.754041666666667,0.7388125,0.723583333333333,0.707927083333333,0.691225
267,Pushkin,2012,10659,P·EP 27,06.07.2012,11.07.2012,22.08.2012,5,42,113.966666666667,798.833333333334,22.7933333333333,19.0198412698413,21.5,22.7933333333333,21.2,19.7888888888889,19.405,20.52,19.56,19.1693333333333,18.5727777777778,3.8,0.6,15.1,4.4,18.9,1.50666666666667,1.655,1.76,2.18,3.116,3.68166666666667,21.5,19.7844444444444,19.21,18.6173333333333,17.8744444444445,2.85333333333333,2.165,3.95,3.87166666666667,0.756666666666667,0.625833333333333,0.692410714285714,0.741666666666667,0.7281875,0.712152777777778,0.6955625,0.678241666666666
268,Pushkin,2012,10659,P·EP 27,09.07.2012,15.07.2012,28.08.2012,6,44,126.2,815.9,21.0333333333333,18.5431818181818,17.6666666666667,21.5466666666667,19.2366666666667,18.7822222222222,19.43,20.2855555555556,19.3433333333333,18.842,18.2377777777778,0,9.2,16.7,9.2,16.7,2,1.785,2.19,2.18,3.874,3.72333333333333,17.6666666666667,18.9944444444444,18.7033333333333,18.0866666666667,17.5644444444445,2.45,3.0625,4.106,3.705,0.750833333333333,0.59625,0.675085227272727,0.728666666666667,0.714520833333333,0.699194444444445,0.682416666666667,0.66495
269,Pushkin,2012,10660,P·EP 28,10.05.2012,22.05.2012,06.07.2012,12,45,182.333333333333,734.1,15.1944444444444,16.3133333333333,17.8333333333333,13.3333333333333,14.6633333333333,14.8044444444444,15.125,14.3466666666667,15.2333333333333,15.6386666666667,16.4094444444444,5,6.7,8,11.7,13,0.54,0.405,1.5,1.92,2.128,1.83666666666667,17.8333333333333,15.4044444444444,15.7583333333333,16.9613333333333,17.1822222222222,2.29,2.4575,2.054,2.07833333333333,0.72375,0.7625,0.760138888888889,0.738,0.74975,0.756180555555556,0.7595,0.76015
270,Pushkin,2012,10660,P·EP 28,14.05.2012,25.05.2012,05.07.2012,11,41,165.4,673.5,15.0363636363636,16.4268292682927,13.7,14.7,15.48,15.4155555555556,14.5966666666667,14.7133333333333,15.6691666666667,15.94,16.9683333333333,6.7,1.3,1.4,8,8.1,0.093333333333333,1.915,1.66666666666667,1.7525,2.07,1.735,13.7,16.0133333333333,16.295,17.4046666666667,17.4038888888889,2.34666666666667,2.5525,2.226,2.20166666666667,0.729166666666667,0.763333333333333,0.762591463414634,0.747583333333333,0.756020833333333,0.760680555555555,0.762552083333333,0.761925
271,Pushkin,2012,10660,P·EP 28,18.05.2012,29.05.2012,06.07.2012,11,38,170.333333333333,628.533333333334,15.4848484848485,16.540350877193,14.6,16.52,15.0533333333333,14.5688888888889,14.1166666666667,15.2033333333333,15.8375,16.412,17.1133333333333,0.1,1.3,1.3,1.4,1.4,2.12666666666667,1.91,2.04333333333333,2.4375,2.068,1.98166666666667,14.6,15.9866666666667,16.7941666666667,17.46,17.6933333333333,3.27666666666667,2.5525,2.376,2.29666666666667,0.751666666666667,0.7625,0.765427631578947,0.757916666666667,0.762729166666667,0.765194444444444,0.76525,0.762408333333333
272,Pushkin,2012,10660,P·EP 28,21.05.2012,04.06.2012,09.07.2012,14,35,196.966666666667,624.366666666667,14.0690476190476,17.8390476190476,11.8,14.5066666666667,14.7466666666667,13.9177777777778,14.2016666666667,15.5111111111111,15.8416666666667,16.88,17.18,1.3,0.1,18.2,1.4,19.5,2.46666666666667,1.85,2.29333333333333,2.46,2.044,2.08,11.8,17.1222222222222,18.3025,18.122,18.8094444444444,2.17333333333333,1.86,1.904,1.88166666666667,0.76,0.759166666666667,0.766797619047619,0.764458333333333,0.767229166666666,0.767541666666667,0.765510416666667,0.758808333333334
273,Pushkin,2012,10660,P·EP 28,25.05.2012,06.06.2012,09.07.2012,12,33,163.933333333333,598.566666666667,13.6611111111111,18.1383838383838,13.9,16.0866666666667,13.8133333333333,13.8888888888889,14.7,16.0133333333333,16.295,17.4046666666667,17.4038888888889,0.1,0,36.9,0.1,37,2.46,2.47,2.34666666666667,2.5525,2.226,2.20166666666667,13.9,17.6811111111111,18.5608333333333,18.3706666666667,19.1005555555555,2.17333333333333,2.0075,1.966,1.96666666666667,0.7625,0.759166666666667,0.767184343434343,0.766166666666667,0.7681875,0.767763888888889,0.765072916666667,0.757125
274,Pushkin,2012,10660,P·EP 28,28.05.2012,10.06.2012,13.07.2012,13,33,179.166666666667,627.5,13.7820512820513,19.0151515151515,17.8333333333333,13.6,13.18,14.44,15.2783333333333,16.0988888888889,16.7516666666667,17.5253333333333,17.6527777777778,0,30.6,36.9,30.6,36.9,2.46,3,3.20666666666667,2.5525,2.352,2.28833333333333,17.8333333333333,18.6655555555555,18.6691666666667,19.0666666666667,19.3816666666667,2.17333333333333,2.195,2.018,2.52333333333333,0.765833333333333,0.75375,0.766363636363636,0.768583333333333,0.769166666666666,0.767347222222222,0.76171875,0.753016666666667
275,Pushkin,2012,10660,P·EP 28,01.06.2012,12.06.2012,15.07.2012,11,33,160.9,626.066666666667,14.6272727272727,18.9717171717172,13.3666666666667,12.44,14.13,15.4511111111111,16.0333333333333,16.2955555555556,17.665,17.7893333333333,18.4233333333333,30.6,6.3,6.3,36.9,36.9,1.25333333333333,1.905,2.25666666666667,1.8025,1.882,1.78666666666667,13.3666666666667,18.9066666666667,18.6666666666667,19.3573333333333,19.2016666666667,2.19333333333333,2.2375,2.018,2.52333333333333,0.7675,0.750833333333333,0.765568181818182,0.769416666666667,0.769270833333333,0.76675,0.759677083333333,0.749975
276,Pushkin,2012,10660,P·EP 28,04.06.2012,14.06.2012,27.07.2012,10,43,155.866666666667,811.2,15.5866666666667,18.8651162790698,19.2666666666667,14.04,15.5866666666667,16.6088888888889,17.1133333333333,17.1222222222222,18.3025,18.122,18.8094444444444,36.9,0,12.5,36.9,49.4,2.12,1.675,2.17333333333333,1.86,1.904,1.88166666666667,19.2666666666667,19.2077777777778,18.7558333333333,19.454,19.125,2.06333333333333,2.0675,2.008,2.33166666666667,0.76875,0.71375,0.754602713178295,0.77,0.769083333333333,0.765861111111111,0.757395833333333,0.746716666666667
277,Pushkin,2012,10660,P·EP 28,09.06.2012,18.06.2012,27.07.2012,9,39,161.766666666667,735.1,17.9740740740741,18.8487179487179,17.1666666666667,17.1333333333333,17.8933333333333,18.1377777777778,17.5766666666667,18.4722222222222,18.6633333333333,18.8553333333333,19.3788888888889,0,12.5,31.8,12.5,31.8,2.23333333333333,3.07,2.17333333333333,2.0475,2.018,2.18166666666667,17.1666666666667,18.9577777777778,18.9333333333333,19.62,19.0738888888889,1.68666666666667,1.74,1.734,2.01833333333333,0.77,0.71375,0.753087606837607,0.770125,0.767770833333333,0.762194444444445,0.752104166666667,0.739575
278,Pushkin,2012,10660,P·EP 28,11.06.2012,21.06.2012,27.07.2012,10,36,179.366666666667,682.8,17.9366666666667,18.9666666666667,19.0333333333333,18.0933333333333,17.9366666666667,17.86,17.3783333333333,18.8433333333333,18.7041666666667,19.282,19.3138888888889,0,12.5,31.8,12.5,31.8,3.13333333333333,3.07,2.19333333333333,2.195,2.018,2.52333333333333,19.0333333333333,18.96,19.6183333333333,19.5893333333333,19.2388888888889,1.86666666666667,1.7275,2.392,2.01,0.770416666666667,0.71375,0.751655092592593,0.769458333333333,0.766104166666667,0.757958333333333,0.747145833333333,0.733733333333333
279,Pushkin,2012,10660,P·EP 28,15.06.2012,23.06.2012,27.07.2012,8,34,148.1,643.833333333333,18.5125,18.9362745098039,19.0333333333333,18.6466666666667,18.06,17.4377777777778,18.0116666666667,19.1811111111111,18.6941666666667,19.5146666666667,19.0877777777778,12.5,19.3,34.5,31.8,47,3.26,2.635,2.21333333333333,2.135,2.008,2.33166666666667,19.0333333333333,18.8955555555556,19.6625,19.3273333333333,19.0966666666667,2.08333333333333,2.0175,2.412,2.43666666666667,0.770416666666667,0.71375,0.750539215686275,0.768666666666667,0.764625,0.754833333333333,0.743020833333333,0.729616666666667
280,Pushkin,2012,10660,P·EP 28,29.06.2012,06.07.2012,09.08.2012,7,34,134.5,693.733333333334,19.2142857142857,20.4039215686275,21.7333333333333,18.3866666666667,20.2633333333333,20.6911111111111,19.75,19.7077777777778,20.28,19.5273333333333,19.0788888888889,27.9,3.8,3.8,31.7,31.7,0.866666666666667,1.025,1.31666666666667,1.7375,1.82,3.29166666666667,21.7333333333333,20.52,19.56,19.1693333333333,18.5727777777778,1.76,2.18,3.116,3.68166666666667,0.7625,0.670833333333333,0.720441176470588,0.757,0.741166666666667,0.726361111111111,0.710958333333333,0.694416666666667
281,Pushkin,2012,10660,P·EP 28,02.07.2012,08.07.2012,09.08.2012,6,32,128.2,650.5,21.3666666666667,20.328125,24.9,21.34,22.0433333333333,20.86,19.995,20.7033333333333,20.1333333333333,19.6386666666667,19.0822222222222,2.8,3.1,3.7,5.9,6.5,1.24,1.37,1.29333333333333,2.2325,2.318,3.35333333333333,24.9,20.45,19.4233333333333,18.9886666666667,18.4088888888889,1.76,2.18,3.25,3.69833333333333,0.760416666666667,0.670833333333333,0.7178515625,0.751041666666667,0.7364375,0.720777777777778,0.704885416666667,0.688016666666667
282,Pushkin,2012,10660,P·EP 28,06.07.2012,14.07.2012,22.08.2012,8,39,175.866666666667,736.933333333333,21.9833333333333,18.8957264957265,18.4666666666667,22.7933333333333,21.2,19.7888888888889,19.405,20.52,19.56,19.1693333333333,18.5727777777778,3.8,0.6,15.1,4.4,18.9,1.50666666666667,1.655,1.76,2.18,3.116,3.68166666666667,18.4666666666667,19.0422222222222,18.7983333333333,18.1586666666667,17.5394444444445,2.6,2.59,3.778,3.78,0.7525,0.625833333333333,0.68758547008547,0.732,0.718,0.70275,0.686041666666667,0.6683
283,Pushkin,2012,10660,P·EP 28,09.07.2012,18.07.2012,28.08.2012,9,41,176.333333333333,765.766666666667,19.5925925925926,18.6772357723577,16.0333333333333,21.5466666666667,19.2366666666667,18.7822222222222,19.43,20.2855555555556,19.3433333333333,18.842,18.2377777777778,0,9.2,16.7,9.2,16.7,2,1.785,2.19,2.18,3.874,3.72333333333333,16.0333333333333,19.19,18.705,18.066,17.3961111111111,2.35,3.645,4.104,3.72,0.729583333333333,0.59625,0.670457317073171,0.721833333333333,0.705645833333334,0.6895,0.672260416666667,0.654483333333334
284,Pushkin,2012,9960,Svetlaya,10.05.2012,20.05.2012,07.07.2012,10,48,146.633333333333,791.533333333334,14.6633333333333,16.4902777777778,16.6,13.3333333333333,14.6633333333333,14.8044444444444,15.125,14.3466666666667,15.2333333333333,15.6386666666667,16.4094444444444,5,6.7,8,11.7,13,0.54,0.405,1.5,1.92,2.128,1.83666666666667,16.6,15.4233333333333,15.8825,16.7586666666667,17.1716666666667,2.29333333333333,2.46,2.044,1.98166666666667,0.720416666666667,0.76125,0.758567708333334,0.731416666666667,0.7453125,0.752902777777778,0.757166666666667,0.758658333333334
285,Pushkin,2012,9960,Svetlaya,14.05.2012,24.05.2012,06.07.2012,10,43,154.8,704.966666666667,15.48,16.3945736434109,10.6,14.7,15.48,15.4155555555556,14.5966666666667,14.7133333333333,15.6691666666667,15.94,16.9683333333333,6.7,1.3,1.4,8,8.1,0.093333333333333,1.915,1.66666666666667,1.7525,2.07,1.735,10.6,15.7322222222222,16.055,17.266,17.3138888888889,2.29,2.5525,2.054,2.18666666666667,0.7275,0.7625,0.761792635658915,0.744458333333333,0.754,0.75925,0.761604166666667,0.7614
286,Pushkin,2012,9960,Svetlaya,18.05.2012,29.05.2012,05.07.2012,11,37,170.333333333333,607.666666666667,15.4848484848485,16.4234234234234,14.6,16.52,15.0533333333333,14.5688888888889,14.1166666666667,15.2033333333333,15.8375,16.412,17.1133333333333,0.1,1.3,1.3,1.4,1.4,2.12666666666667,1.91,2.04333333333333,2.4375,2.068,1.98166666666667,14.6,15.9866666666667,16.7941666666667,17.46,17.6933333333333,3.27666666666667,2.5525,2.376,2.29666666666667,0.751666666666667,0.763333333333333,0.765484234234234,0.757916666666667,0.762729166666667,0.765194444444444,0.76525,0.762408333333333
287,Pushkin,2012,9960,Svetlaya,21.05.2012,01.06.2012,11.07.2012,11,40,160.566666666667,706.6,14.5969696969697,17.665,12.3,14.5066666666667,14.7466666666667,13.9177777777778,14.2016666666667,15.5111111111111,15.8416666666667,16.88,17.18,1.3,0.1,18.2,1.4,19.5,2.46666666666667,1.85,2.29333333333333,2.46,2.044,2.08,12.3,16.2955555555556,17.665,17.7893333333333,18.4233333333333,2.25666666666667,1.8025,1.882,1.78666666666667,0.75625,0.756666666666667,0.7656875,0.7615,0.765270833333333,0.766666666666667,0.7656875,0.760883333333333
