ID,d,t_min,t_max,dlen,day,station,category,name,state
0,0,0.0,0.0,0.021641673856725684,0.0,34927,5830,Fiskeby 1040-4-2,0.1
0,1,0.0,0.0,0.04373886357728283,0.014925373134328358,34927,5830,Fiskeby 1040-4-2,0.1
0,2,0.0,0.0,0.06628202572252546,0.029850746268656716,34927,5830,Fiskeby 1040-4-2,0.1
0,3,0.0,0.0,0.08926136455372971,0.04477611940298507,34927,5830,Fiskeby 1040-4-2,0.1
0,4,0.0,0.0,0.1126668320916118,0.05970149253731343,34927,5830,Fiskeby 1040-4-2,0.1
0,5,0.0,0.04375,0.1364881285814125,0.07462686567164178,34927,5830,Fiskeby 1040-4-2,0.1
0,6,0.007499999999999995,0.10625,0.1607147033810407,0.08955223880597014,34927,5830,Fiskeby 1040-4-2,0.1
0,7,0.019999999999999997,0.1775,0.18533575628835647,0.1044776119402985,34927,5830,Fiskeby 1040-4-2,0.1
0,8,0.0675,0.23374999999999999,0.21034023932262502,0.11940298507462686,34927,5830,Fiskeby 1040-4-2,0.1
0,9,0.0675,0.23374999999999999,0.23571685897397893,0.13432835820895522,34927,5830,Fiskeby 1040-4-2,0.1
0,10,0.08125,0.23374999999999999,0.26145407893339,0.14925373134328357,34927,5830,Fiskeby 1040-4-2,0.1
0,11,0.0875,0.23374999999999999,0.2875401233141722,0.16417910447761194,34927,5830,Fiskeby 1040-4-2,0.1
0,12,0.12625,0.23374999999999999,0.31396298037441833,0.1791044776119403,34927,5830,Fiskeby 1040-4-2,0.1
0,13,0.1675,0.23374999999999999,0.3407104067480159,0.19402985074626866,34927,5830,Fiskeby 1040-4-2,0.1
0,14,0.18,0.2525,0.367769932189998,0.208955223880597,34927,5830,Fiskeby 1040-4-2,0.1
0,15,0.23125,0.26749999999999996,0.39512886483997356,0.22388059701492538,34927,5830,Fiskeby 1040-4-2,0.1
0,16,0.26875,0.26749999999999996,0.4227742970052514,0.23880597014925373,34927,5830,Fiskeby 1040-4-2,0.1
0,17,0.3,0.26749999999999996,0.4506931114630383,0.2537313432835821,34927,5830,Fiskeby 1040-4-2,0.1
0,18,0.325,0.26749999999999996,0.47887198827876665,0.26865671641791045,34927,5830,Fiskeby 1040-4-2,0.1
0,19,0.325,0.275,0.5072974121351995,0.2835820895522388,34927,5830,Fiskeby 1040-4-2,0.1
0,20,0.36625,0.275,0.5359556801644978,0.29850746268656714,34927,5830,Fiskeby 1040-4-2,0.1
0,21,0.4175000000000001,0.31,0.5648329102729175,0.31343283582089554,34927,5830,Fiskeby 1040-4-2,0.1
0,22,0.44625000000000004,0.33375,0.5939150499452712,0.3283582089552239,34927,5830,Fiskeby 1040-4-2,0.1
0,23,0.50875,0.33375,0.6231878855137424,0.34328358208955223,34927,5830,Fiskeby 1040-4-2,0.1
0,24,0.5387500000000001,0.33375,0.6526370518731116,0.3582089552238806,34927,5830,Fiskeby 1040-4-2,0.1
0,25,0.5387500000000001,0.33375,0.6822480426219636,0.373134328358209,34927,5830,Fiskeby 1040-4-2,0.1
0,26,0.545,0.33625,0.7120062206070144,0.3880597014925373,34927,5830,Fiskeby 1040-4-2,0.1
0,27,0.545,0.39,0.7418968288453454,0.40298507462686567,34927,5830,Fiskeby 1040-4-2,0.1
0,28,0.5675000000000001,0.46125,0.7719050017970903,0.417910447761194,34927,5830,Fiskeby 1040-4-2,0.1
